age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,previously_contacted,days_since_previous_contact,age_band,balance_band,call_duration_seconds_post_call
40,technician,married,secondary,no,1819,no,no,cellular,16,sep,1,103,2,failure,no,yes,103,30_44,1000_plus,169
28,technician,single,tertiary,no,865,no,no,cellular,16,sep,1,-1,0,unknown,no,no,,under_30,1_999,177
76,retired,married,secondary,no,242,no,no,telephone,16,sep,3,-1,0,unknown,no,no,,60_plus,1_999,994
52,housemaid,married,primary,no,10943,no,no,cellular,16,sep,1,-1,0,unknown,yes,no,,45_59,1000_plus,292
38,technician,married,secondary,no,4539,no,no,cellular,16,sep,1,-1,0,unknown,yes,no,,30_44,1000_plus,387
34,management,single,tertiary,no,417,yes,no,cellular,16,sep,2,135,3,failure,no,yes,135,30_44,1_999,99
23,student,single,secondary,no,780,no,no,cellular,16,sep,1,-1,0,unknown,no,no,,under_30,1_999,267
71,retired,married,primary,no,4847,no,no,cellular,16,sep,2,-1,0,unknown,no,no,,60_plus,1000_plus,657
71,retired,married,primary,no,0,no,no,cellular,16,sep,3,-1,0,unknown,no,no,,60_plus,zero,246
35,management,single,tertiary,no,805,no,no,cellular,17,sep,1,-1,0,unknown,no,no,,30_44,1_999,613
25,management,single,tertiary,no,553,yes,no,cellular,17,sep,4,479,1,failure,no,yes,479,under_30,1_999,113
46,management,married,tertiary,no,2817,no,no,cellular,17,sep,1,-1,0,unknown,yes,no,,45_59,1000_plus,543
41,student,single,secondary,no,595,yes,no,unknown,18,sep,1,107,2,success,no,yes,107,30_44,1_999,22
26,management,single,tertiary,no,1646,no,no,cellular,18,sep,5,-1,0,unknown,yes,no,,under_30,1000_plus,890
25,management,single,tertiary,no,808,no,no,cellular,18,sep,2,114,2,failure,yes,yes,114,under_30,1_999,267
28,admin.,single,secondary,no,762,no,no,cellular,18,sep,3,-1,0,unknown,yes,no,,under_30,1_999,115
70,retired,married,tertiary,no,44,no,no,cellular,18,sep,2,88,2,other,yes,yes,88,60_plus,1_999,1104
59,technician,married,tertiary,no,883,no,no,cellular,18,sep,1,31,3,failure,no,yes,31,45_59,1_999,1551
83,retired,married,primary,no,425,no,no,telephone,22,sep,1,92,2,success,yes,yes,92,60_plus,1_999,773
43,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,1,113,3,success,yes,yes,113,30_44,1000_plus,83
46,management,single,secondary,no,5993,no,no,cellular,22,sep,1,112,1,failure,no,yes,112,45_59,1000_plus,159
45,blue-collar,married,secondary,no,10252,no,no,cellular,22,sep,1,141,2,success,yes,yes,141,45_59,1000_plus,173
37,admin.,single,tertiary,no,1000,yes,no,cellular,22,sep,1,99,2,success,yes,yes,99,30_44,1000_plus,239
71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,1,-1,0,unknown,yes,no,,60_plus,1000_plus,369
65,management,divorced,tertiary,no,2756,no,no,cellular,23,sep,2,-1,0,unknown,no,no,,60_plus,1000_plus,1353
27,management,single,tertiary,no,20585,no,no,cellular,23,sep,1,100,1,success,yes,yes,100,under_30,1000_plus,299
44,technician,married,secondary,no,5102,no,no,cellular,23,sep,1,-1,0,unknown,no,no,,30_44,1000_plus,205
19,student,single,unknown,no,179,no,no,cellular,24,sep,3,-1,0,unknown,no,no,,under_30,1_999,62
32,management,divorced,tertiary,no,530,yes,no,cellular,24,sep,1,114,2,failure,no,yes,114,30_44,1_999,91
47,admin.,married,secondary,no,2601,no,no,cellular,24,sep,1,-1,0,unknown,yes,no,,45_59,1000_plus,261
37,management,married,tertiary,no,539,no,no,cellular,25,sep,2,45,1,failure,no,yes,45,30_44,1_999,168
39,admin.,married,secondary,no,150,no,no,cellular,25,sep,1,46,7,other,no,yes,46,30_44,1_999,55
44,management,married,tertiary,no,1036,no,no,cellular,25,sep,1,-1,0,unknown,no,no,,30_44,1000_plus,491
80,retired,married,primary,no,2954,no,no,cellular,25,sep,1,-1,0,unknown,no,no,,60_plus,1000_plus,144
52,admin.,married,secondary,no,118,no,no,cellular,25,sep,1,-1,0,unknown,no,no,,45_59,1_999,105
42,management,divorced,tertiary,no,238,no,no,cellular,25,sep,1,-1,0,unknown,yes,no,,30_44,1_999,692
43,self-employed,married,secondary,no,0,no,no,cellular,25,sep,2,-1,0,unknown,no,no,,30_44,zero,399
49,self-employed,married,tertiary,no,1791,no,no,cellular,25,sep,1,-1,0,unknown,no,no,,45_59,1000_plus,139
79,retired,married,secondary,no,909,no,no,cellular,25,sep,1,95,1,other,no,yes,95,60_plus,1_999,114
65,retired,married,secondary,no,1176,no,no,cellular,25,sep,1,50,2,failure,no,yes,50,60_plus,1000_plus,64
61,unemployed,married,primary,no,1,no,no,cellular,25,sep,1,-1,0,unknown,no,no,,60_plus,1_999,85
34,admin.,married,tertiary,no,2552,yes,yes,cellular,25,sep,1,-1,0,unknown,no,no,,30_44,1000_plus,74
36,technician,married,tertiary,no,1179,yes,no,cellular,25,sep,1,-1,0,unknown,no,no,,30_44,1000_plus,79
77,retired,divorced,secondary,no,0,no,no,cellular,25,sep,1,-1,0,unknown,yes,no,,60_plus,zero,210
23,technician,single,secondary,no,4545,no,no,cellular,25,sep,1,114,1,failure,no,yes,114,under_30,1000_plus,242
20,student,single,secondary,no,1191,no,no,cellular,28,sep,2,228,1,failure,no,yes,228,under_30,1000_plus,500
61,management,married,tertiary,no,3371,no,no,cellular,28,sep,2,-1,0,unknown,yes,no,,60_plus,1000_plus,299
28,student,single,tertiary,no,0,no,no,cellular,28,sep,2,105,7,other,yes,yes,105,under_30,zero,294
55,technician,divorced,secondary,no,929,no,yes,telephone,28,sep,3,-1,0,unknown,no,no,,45_59,1_999,80
57,management,married,tertiary,no,10583,no,no,cellular,28,sep,3,98,3,success,yes,yes,98,45_59,1000_plus,341
29,admin.,single,tertiary,no,14,no,no,cellular,29,sep,1,120,1,failure,no,yes,120,under_30,1_999,87
34,management,married,tertiary,no,16,yes,no,telephone,29,sep,1,119,1,other,yes,yes,119,30_44,1_999,316
50,technician,divorced,secondary,no,0,no,no,cellular,29,sep,1,120,2,failure,yes,yes,120,45_59,zero,159
36,admin.,married,tertiary,no,1145,yes,no,cellular,29,sep,1,239,2,failure,no,yes,239,30_44,1000_plus,75
25,student,single,tertiary,no,5,no,no,cellular,29,sep,1,-1,0,unknown,no,no,,under_30,1_999,138
41,technician,married,secondary,no,2152,no,no,cellular,30,sep,1,121,1,other,no,yes,121,30_44,1000_plus,134
40,blue-collar,married,secondary,no,1451,no,no,cellular,30,sep,1,121,1,success,yes,yes,121,30_44,1000_plus,117
74,retired,married,primary,no,4286,no,no,cellular,30,sep,1,-1,0,unknown,no,no,,60_plus,1000_plus,195
57,management,married,unknown,no,0,no,no,cellular,30,sep,1,-1,0,unknown,no,no,,45_59,zero,585
38,technician,single,secondary,no,1711,no,no,telephone,30,sep,1,-1,0,unknown,yes,no,,30_44,1000_plus,234
45,housemaid,married,secondary,no,4068,no,no,cellular,30,sep,1,41,1,success,no,yes,41,45_59,1000_plus,314
53,admin.,married,secondary,no,109,no,no,telephone,30,sep,1,120,1,success,no,yes,120,45_59,1_999,431
84,entrepreneur,married,secondary,no,0,no,no,telephone,30,sep,2,-1,0,unknown,yes,no,,60_plus,zero,992
35,management,married,tertiary,no,611,no,no,cellular,1,oct,2,121,1,success,yes,yes,121,30_44,1_999,305
35,management,married,tertiary,no,2088,yes,no,cellular,1,oct,1,50,4,failure,no,yes,50,30_44,1000_plus,86
56,housemaid,divorced,secondary,no,1866,no,yes,cellular,1,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,760
26,student,single,secondary,no,132,no,no,cellular,1,oct,1,119,1,success,yes,yes,119,under_30,1_999,194
41,management,divorced,tertiary,no,3426,no,no,cellular,1,oct,1,119,5,success,no,yes,119,30_44,1000_plus,302
35,technician,divorced,secondary,no,2047,yes,no,cellular,1,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,66
39,management,married,tertiary,no,24,no,no,cellular,1,oct,1,-1,0,unknown,no,no,,30_44,1_999,199
36,unemployed,married,tertiary,no,39385,no,no,cellular,1,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,120
95,retired,married,secondary,no,0,no,no,telephone,1,oct,1,-1,0,unknown,no,no,,60_plus,zero,215
36,technician,married,tertiary,no,202,no,no,cellular,1,oct,1,122,2,failure,no,yes,122,30_44,1_999,237
48,management,married,tertiary,no,3842,no,no,cellular,1,oct,1,122,2,success,no,yes,122,45_59,1000_plus,168
63,housemaid,married,primary,no,333,no,no,telephone,1,oct,1,-1,0,unknown,no,no,,60_plus,1_999,321
54,management,single,tertiary,no,2081,no,no,cellular,1,oct,2,108,1,failure,no,yes,108,45_59,1000_plus,395
34,housemaid,single,secondary,no,1363,no,no,telephone,1,oct,1,93,1,failure,no,yes,93,30_44,1000_plus,258
41,admin.,married,secondary,no,158,yes,no,cellular,1,oct,2,120,4,other,no,yes,120,30_44,1_999,250
61,management,married,tertiary,no,1224,no,no,cellular,1,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,99
31,technician,single,secondary,no,2460,no,no,cellular,1,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,477
59,management,married,tertiary,no,4152,yes,no,cellular,1,oct,6,141,13,failure,no,yes,141,45_59,1000_plus,67
25,management,single,tertiary,no,2140,no,no,cellular,1,oct,1,-1,0,unknown,no,no,,under_30,1000_plus,81
37,technician,married,unknown,no,189,no,no,cellular,1,oct,1,107,2,success,yes,yes,107,30_44,1_999,238
47,management,married,tertiary,no,288,no,no,cellular,1,oct,1,-1,0,unknown,yes,no,,45_59,1_999,101
70,retired,married,tertiary,no,15834,no,no,telephone,1,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,90
44,blue-collar,married,secondary,no,1495,yes,no,cellular,1,oct,1,142,1,failure,no,yes,142,30_44,1000_plus,82
37,management,single,tertiary,no,1027,yes,no,cellular,1,oct,1,119,1,failure,yes,yes,119,30_44,1000_plus,137
26,student,single,secondary,no,6036,no,no,cellular,1,oct,1,-1,0,unknown,no,no,,under_30,1000_plus,152
30,admin.,single,tertiary,no,613,no,no,cellular,1,oct,1,-1,0,unknown,no,no,,30_44,1_999,214
28,management,single,tertiary,no,6784,no,no,cellular,1,oct,1,115,3,other,yes,yes,115,under_30,1000_plus,502
54,management,married,tertiary,no,1464,no,no,cellular,2,oct,2,94,1,success,yes,yes,94,45_59,1000_plus,194
54,management,married,tertiary,no,8295,no,no,cellular,2,oct,2,119,1,success,yes,yes,119,45_59,1000_plus,849
50,blue-collar,married,primary,no,383,no,no,telephone,2,oct,2,-1,0,unknown,no,no,,45_59,1_999,382
39,admin.,married,secondary,no,26233,no,no,cellular,2,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,462
36,management,married,tertiary,no,22,no,no,cellular,2,oct,2,-1,0,unknown,no,no,,30_44,1_999,91
26,management,single,tertiary,no,170,no,no,cellular,2,oct,2,109,1,success,no,yes,109,under_30,1_999,160
24,student,single,secondary,no,4126,no,no,cellular,2,oct,5,191,2,success,no,yes,191,under_30,1000_plus,83
36,admin.,married,secondary,no,11,yes,no,cellular,2,oct,3,-1,0,unknown,no,no,,30_44,1_999,121
61,retired,married,secondary,no,2917,no,no,cellular,6,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,215
34,entrepreneur,single,secondary,no,318,yes,no,cellular,6,oct,1,169,3,failure,no,yes,169,30_44,1_999,88
34,technician,married,tertiary,no,0,no,no,cellular,6,oct,1,133,1,failure,no,yes,133,30_44,zero,89
60,retired,married,primary,no,71188,no,no,cellular,6,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,205
57,retired,married,secondary,no,415,no,no,cellular,6,oct,1,410,2,failure,no,yes,410,45_59,1_999,408
30,technician,single,secondary,no,158,no,no,cellular,6,oct,1,-1,0,unknown,yes,no,,30_44,1_999,144
60,retired,married,primary,no,1588,no,no,cellular,6,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,728
26,admin.,single,secondary,no,125,no,no,cellular,6,oct,1,63,7,failure,no,yes,63,under_30,1_999,63
24,management,single,tertiary,no,0,no,no,cellular,6,oct,1,-1,0,unknown,no,no,,under_30,zero,526
39,admin.,married,secondary,no,168,no,no,cellular,6,oct,1,-1,0,unknown,no,no,,30_44,1_999,96
30,technician,single,tertiary,no,655,no,no,cellular,6,oct,2,-1,0,unknown,yes,no,,30_44,1_999,384
61,management,married,tertiary,no,2931,no,no,cellular,6,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,125
45,blue-collar,single,secondary,no,3727,no,no,cellular,6,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,572
57,management,divorced,unknown,no,854,no,no,cellular,6,oct,1,40,5,success,yes,yes,40,45_59,1_999,480
44,management,married,unknown,no,282,no,no,cellular,6,oct,3,-1,0,unknown,yes,no,,30_44,1_999,296
70,retired,married,primary,no,8897,no,no,cellular,6,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,692
19,student,single,secondary,no,55,no,no,telephone,6,oct,2,193,1,other,no,yes,193,under_30,1_999,89
63,retired,married,secondary,no,415,yes,no,cellular,7,oct,1,-1,0,unknown,no,no,,60_plus,1_999,323
77,retired,married,primary,no,121,no,no,telephone,7,oct,1,-1,0,unknown,no,no,,60_plus,1_999,191
37,blue-collar,married,secondary,no,604,yes,no,cellular,7,oct,1,495,1,failure,yes,yes,495,30_44,1_999,371
37,management,single,secondary,no,793,no,no,cellular,7,oct,1,-1,0,unknown,no,no,,30_44,1_999,130
33,management,single,tertiary,no,5437,no,no,cellular,7,oct,1,58,3,failure,yes,yes,58,30_44,1000_plus,201
37,admin.,married,secondary,no,2061,yes,yes,cellular,7,oct,2,107,4,success,no,yes,107,30_44,1000_plus,867
29,management,single,secondary,no,417,no,no,cellular,7,oct,1,-1,0,unknown,no,no,,under_30,1_999,90
25,admin.,single,tertiary,no,1185,no,no,cellular,7,oct,1,114,1,failure,yes,yes,114,under_30,1000_plus,290
30,admin.,single,secondary,no,873,no,no,cellular,7,oct,1,216,2,failure,no,yes,216,30_44,1_999,301
63,retired,married,secondary,no,0,no,no,telephone,7,oct,2,-1,0,unknown,no,no,,60_plus,zero,73
31,management,single,tertiary,no,9629,no,no,cellular,7,oct,2,96,2,failure,no,yes,96,30_44,1000_plus,180
29,technician,single,tertiary,no,172,yes,yes,cellular,7,oct,2,187,16,failure,no,yes,187,under_30,1_999,271
70,retired,divorced,secondary,no,3104,no,no,telephone,7,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,88
32,admin.,single,tertiary,no,272,yes,no,cellular,7,oct,2,-1,0,unknown,no,no,,30_44,1_999,73
61,retired,married,secondary,no,286,no,no,cellular,7,oct,1,-1,0,unknown,no,no,,60_plus,1_999,525
56,admin.,married,secondary,no,16873,no,no,cellular,7,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,223
54,unknown,married,unknown,no,895,no,no,cellular,7,oct,1,-1,0,unknown,yes,no,,45_59,1_999,335
60,retired,married,secondary,no,197,no,no,cellular,7,oct,1,-1,0,unknown,no,no,,60_plus,1_999,1386
34,blue-collar,single,unknown,no,484,no,no,cellular,8,oct,1,-1,0,unknown,no,no,,30_44,1_999,90
68,retired,married,primary,no,2398,no,no,cellular,8,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,352
42,unemployed,married,tertiary,no,0,no,no,cellular,8,oct,1,-1,0,unknown,no,no,,30_44,zero,113
24,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,1,92,5,other,yes,yes,92,under_30,1000_plus,147
55,unemployed,married,secondary,no,377,no,no,cellular,8,oct,1,183,1,success,no,yes,183,45_59,1_999,403
66,retired,married,secondary,no,0,no,no,cellular,8,oct,1,-1,0,unknown,no,no,,60_plus,zero,189
26,self-employed,single,tertiary,no,993,no,no,cellular,8,oct,1,-1,0,unknown,no,no,,under_30,1_999,152
53,housemaid,married,primary,no,0,no,no,cellular,8,oct,1,-1,0,unknown,no,no,,45_59,zero,148
78,retired,divorced,unknown,no,0,no,no,telephone,8,oct,1,-1,0,unknown,no,no,,60_plus,zero,259
38,services,divorced,secondary,no,53,no,no,cellular,8,oct,1,58,1,other,no,yes,58,30_44,1_999,78
61,housemaid,married,tertiary,no,1389,no,no,cellular,8,oct,3,183,1,failure,no,yes,183,60_plus,1000_plus,92
34,management,single,tertiary,no,1730,yes,no,cellular,8,oct,2,-1,0,unknown,no,no,,30_44,1000_plus,97
36,technician,married,tertiary,no,4596,yes,no,cellular,8,oct,2,175,2,success,yes,yes,175,30_44,1000_plus,234
42,management,married,unknown,no,849,yes,no,cellular,8,oct,1,321,1,other,yes,yes,321,30_44,1_999,667
29,admin.,single,secondary,no,3528,no,no,cellular,8,oct,1,-1,0,unknown,yes,no,,under_30,1000_plus,137
58,retired,married,primary,no,565,no,no,telephone,8,oct,1,93,1,success,yes,yes,93,45_59,1_999,153
57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,1,-1,0,unknown,no,no,,45_59,1_999,676
33,management,single,tertiary,no,1781,no,no,cellular,8,oct,2,183,1,success,yes,yes,183,30_44,1000_plus,611
27,admin.,married,secondary,no,3415,no,no,cellular,9,oct,3,184,1,success,yes,yes,184,under_30,1000_plus,266
79,retired,divorced,primary,no,79,no,no,cellular,9,oct,2,-1,0,unknown,yes,no,,60_plus,1_999,1106
64,retired,married,primary,no,2140,no,no,cellular,12,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,181
66,retired,single,tertiary,no,0,no,no,cellular,12,oct,2,-1,0,unknown,no,no,,60_plus,zero,79
60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,1,187,1,success,yes,yes,187,60_plus,1000_plus,261
32,management,single,tertiary,no,2983,yes,no,cellular,12,oct,1,102,1,failure,no,yes,102,30_44,1000_plus,268
47,housemaid,married,secondary,no,2524,no,no,cellular,12,oct,1,-1,0,unknown,yes,no,,45_59,1000_plus,105
56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,3,187,1,failure,yes,yes,187,45_59,1_999,511
25,technician,single,secondary,no,139,no,yes,cellular,12,oct,1,-1,0,unknown,yes,no,,under_30,1_999,138
21,student,single,secondary,no,2488,no,no,cellular,12,oct,1,-1,0,unknown,yes,no,,under_30,1000_plus,180
83,retired,married,unknown,no,4216,no,no,cellular,12,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,92
83,retired,married,tertiary,no,6236,no,no,cellular,12,oct,1,62,3,failure,no,yes,62,60_plus,1000_plus,766
73,retired,divorced,secondary,no,7111,yes,no,cellular,12,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,146
56,blue-collar,married,primary,no,1137,no,no,telephone,12,oct,3,102,1,success,no,yes,102,45_59,1000_plus,99
45,blue-collar,married,secondary,no,6879,no,no,cellular,12,oct,1,131,1,other,no,yes,131,45_59,1000_plus,99
77,retired,married,primary,no,989,no,no,telephone,12,oct,2,-1,0,unknown,no,no,,60_plus,1_999,95
67,retired,married,primary,no,1430,no,no,telephone,12,oct,3,-1,0,unknown,no,no,,60_plus,1000_plus,88
30,technician,single,tertiary,no,1646,no,no,cellular,12,oct,3,98,6,other,no,yes,98,30_44,1000_plus,251
55,admin.,married,secondary,no,9329,no,no,cellular,13,oct,1,113,2,failure,no,yes,113,45_59,1000_plus,135
31,admin.,married,tertiary,no,80,yes,yes,cellular,13,oct,1,-1,0,unknown,no,no,,30_44,1_999,63
55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,13,oct,1,67,2,success,no,yes,67,45_59,1_999,306
57,admin.,married,secondary,no,3927,no,no,cellular,13,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,61
59,unemployed,married,secondary,no,0,no,no,cellular,13,oct,1,216,1,failure,no,yes,216,45_59,zero,78
34,admin.,married,secondary,no,19,yes,yes,cellular,13,oct,1,-1,0,unknown,no,no,,30_44,1_999,98
54,management,married,tertiary,no,2216,yes,no,cellular,13,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,167
72,blue-collar,married,primary,no,4415,no,no,telephone,13,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,120
46,entrepreneur,divorced,secondary,no,1187,no,yes,cellular,13,oct,1,327,1,failure,no,yes,327,45_59,1000_plus,92
67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,2,-1,0,unknown,yes,no,,60_plus,1_999,411
51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,13,oct,2,-1,0,unknown,yes,no,,45_59,1000_plus,79
48,management,married,tertiary,no,1093,yes,yes,cellular,13,oct,2,-1,0,unknown,yes,no,,45_59,1000_plus,1226
39,technician,divorced,secondary,no,385,no,no,cellular,13,oct,1,48,2,failure,yes,yes,48,30_44,1_999,242
31,self-employed,married,secondary,no,581,yes,no,cellular,13,oct,1,152,6,failure,no,yes,152,30_44,1_999,845
52,management,married,primary,no,3343,no,no,cellular,13,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,227
46,self-employed,married,tertiary,no,8,no,no,cellular,13,oct,1,-1,0,unknown,no,no,,45_59,1_999,182
41,retired,single,primary,no,2579,no,no,cellular,13,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,213
28,blue-collar,single,secondary,no,2806,no,no,cellular,13,oct,1,120,1,other,no,yes,120,under_30,1000_plus,285
74,retired,married,tertiary,no,1124,no,no,telephone,13,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,200
48,technician,single,secondary,no,1245,no,no,cellular,13,oct,1,134,1,other,no,yes,134,45_59,1000_plus,169
35,management,single,tertiary,no,2646,no,no,cellular,13,oct,1,182,1,success,yes,yes,182,30_44,1000_plus,221
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,1,182,2,success,yes,yes,182,60_plus,1_999,210
45,technician,married,unknown,no,886,yes,no,cellular,13,oct,2,42,1,failure,no,yes,42,45_59,1_999,75
49,admin.,married,secondary,no,197,yes,no,cellular,13,oct,1,68,1,other,no,yes,68,45_59,1_999,404
43,management,married,tertiary,no,1188,no,no,cellular,13,oct,2,139,2,failure,no,yes,139,30_44,1000_plus,1573
62,retired,married,secondary,no,1495,no,no,cellular,13,oct,1,57,2,success,yes,yes,57,60_plus,1000_plus,896
35,technician,single,tertiary,no,670,no,no,cellular,13,oct,2,-1,0,unknown,yes,no,,30_44,1_999,301
36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,2,99,5,failure,yes,yes,99,30_44,1_999,204
83,retired,single,primary,no,1965,no,no,telephone,13,oct,3,-1,0,unknown,yes,no,,60_plus,1000_plus,1003
27,admin.,married,secondary,no,132,no,no,cellular,13,oct,2,-1,0,unknown,no,no,,under_30,1_999,123
62,management,married,tertiary,no,0,no,no,cellular,13,oct,3,-1,0,unknown,no,no,,60_plus,zero,78
76,retired,married,primary,no,163,no,no,telephone,13,oct,1,-1,0,unknown,no,no,,60_plus,1_999,120
32,technician,married,tertiary,no,2688,no,no,cellular,14,oct,1,57,1,failure,yes,yes,57,30_44,1000_plus,216
63,retired,married,primary,no,1084,no,no,cellular,14,oct,1,183,1,success,no,yes,183,60_plus,1000_plus,201
23,student,single,secondary,no,107,no,no,cellular,14,oct,1,183,1,success,yes,yes,183,under_30,1_999,84
50,management,married,primary,no,313,no,no,telephone,14,oct,1,-1,0,unknown,yes,no,,45_59,1_999,958
46,management,married,tertiary,no,37378,yes,no,cellular,14,oct,1,518,1,failure,no,yes,518,45_59,1000_plus,146
33,management,married,tertiary,no,1297,yes,no,cellular,14,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,117
38,technician,married,tertiary,no,127,yes,no,cellular,14,oct,1,50,2,success,no,yes,50,30_44,1_999,113
34,technician,single,tertiary,no,144,yes,yes,cellular,14,oct,1,85,19,failure,no,yes,85,30_44,1_999,104
35,self-employed,married,tertiary,no,1178,yes,yes,cellular,14,oct,3,182,2,other,no,yes,182,30_44,1000_plus,727
30,self-employed,single,secondary,no,5223,no,no,cellular,14,oct,2,-1,0,unknown,no,no,,30_44,1000_plus,404
60,retired,married,primary,no,1167,no,no,cellular,14,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,79
45,housemaid,married,primary,no,8692,yes,no,cellular,14,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,108
31,admin.,single,tertiary,no,52,yes,no,cellular,14,oct,1,-1,0,unknown,no,no,,30_44,1_999,71
28,self-employed,single,tertiary,no,1579,no,no,cellular,14,oct,3,-1,0,unknown,no,no,,under_30,1000_plus,122
62,services,married,primary,no,276,no,no,cellular,14,oct,2,-1,0,unknown,no,no,,60_plus,1_999,80
39,housemaid,married,tertiary,no,93,no,no,cellular,14,oct,2,-1,0,unknown,no,no,,30_44,1_999,595
66,housemaid,married,primary,no,40,no,no,telephone,14,oct,2,-1,0,unknown,yes,no,,60_plus,1_999,290
35,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,2,-1,0,unknown,no,no,,30_44,1000_plus,166
64,retired,married,tertiary,no,2139,no,no,cellular,14,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,632
58,technician,married,primary,no,4198,no,no,cellular,15,oct,5,246,5,failure,yes,yes,246,45_59,1000_plus,441
30,admin.,married,secondary,no,0,no,no,cellular,15,oct,1,140,3,failure,no,yes,140,30_44,zero,86
62,retired,married,tertiary,no,4692,yes,no,cellular,15,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,73
48,housemaid,single,primary,no,1630,no,no,cellular,15,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,125
62,retired,married,primary,no,0,no,no,telephone,15,oct,1,-1,0,unknown,no,no,,60_plus,zero,280
73,retired,married,primary,no,154,no,no,cellular,15,oct,1,-1,0,unknown,no,no,,60_plus,1_999,103
40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1,136,8,other,no,yes,136,30_44,1000_plus,138
81,retired,divorced,primary,no,0,no,no,telephone,15,oct,1,-1,0,unknown,no,no,,60_plus,zero,172
70,retired,married,secondary,no,1310,no,no,cellular,15,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,634
39,management,married,tertiary,no,184,no,no,cellular,15,oct,1,168,5,unknown,no,yes,168,30_44,1_999,206
80,retired,married,secondary,no,2,no,no,telephone,15,oct,1,-1,0,unknown,no,no,,60_plus,1_999,442
75,unknown,married,tertiary,no,643,no,no,cellular,15,oct,2,-1,0,unknown,no,no,,60_plus,1_999,522
34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,1,69,2,failure,no,yes,69,30_44,1_999,76
47,technician,married,secondary,no,2149,yes,no,cellular,15,oct,1,183,2,success,no,yes,183,45_59,1000_plus,241
31,technician,married,tertiary,no,442,no,no,cellular,15,oct,1,-1,0,unknown,no,no,,30_44,1_999,244
59,unemployed,divorced,secondary,no,7469,no,no,cellular,15,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,68
30,management,single,tertiary,no,536,no,no,cellular,15,oct,1,105,1,success,yes,yes,105,30_44,1_999,244
41,management,married,tertiary,no,3872,no,no,cellular,15,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,231
19,student,single,primary,no,103,no,no,cellular,15,oct,2,97,2,success,no,yes,97,under_30,1_999,96
54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,3,184,3,failure,yes,yes,184,45_59,1000_plus,485
48,management,divorced,tertiary,no,0,no,no,cellular,15,oct,2,-1,0,unknown,no,no,,45_59,zero,126
26,admin.,single,secondary,no,766,no,no,cellular,15,oct,2,-1,0,unknown,yes,no,,under_30,1_999,457
62,housemaid,married,tertiary,no,1528,no,no,cellular,15,oct,2,184,1,success,yes,yes,184,60_plus,1000_plus,134
37,services,married,secondary,no,1960,yes,yes,cellular,15,oct,5,-1,0,unknown,no,no,,30_44,1000_plus,246
